Date,Ticker,Ticker_name,Category,Close,lt_pt_sm,change_pct,Ivol,rvol,prem_disc,model_score,Spread_Quad,rating,day_rr_ratio,week_rr_ratio,month_rr_ratio,day_pr_low,day_pr_high,week_pr_low,week_pr_high,month_pr_low,month_pr_high,day_dn,day_up,week_dn,week_up,month_dn,month_up
2025-12-30,ADP,"AUTOMATIC DATA PROCESSING, INC.",Industrials,259.53,270.06,0.0406,0.2291,0.14834728,0.5443491784952175,-14.0,1,Neutral,-1.332161687170459,-1.0894672631150846,1.0749799518845242,251.95,265.22,232.74,284.12,234.59,286.34,-0.029206642777328207,0.02192424767849599,-0.10322506068662574,0.09474819866682083,-0.09609679035178964,0.10330212306862396
2025-12-30,ADSK,"AUTODESK, INC.",Information Technology,299.54,319.46,0.0665,0.2238,0.14556924,0.537412711641553,22.0,1,Neutral,1.1097424412094021,-1.059726027397262,1.4563058589870885,290.61,309.45,280.2,317.79,259.26,358.2,-0.029812378981104337,0.03308406222875071,-0.06456566735661362,0.06092675435668027,-0.13447285838285383,0.19583361153769108
2025-12-30,AEE,AMEREN ,Utilities,100.74,109.4,0.086,0.1466,0.16018966,-0.08483481393243486,28.0,3,Buy,-2.1338582677165134,-1.1500664010624164,2.2207001522070042,98.03,102.01,92.08,108.27,94.17,115.33,-0.026900933095096224,0.012606710343458616,-0.08596386738137773,0.07474687313877304,-0.06521739130434778,0.14482827079610883
2025-12-30,AEP,"AMERICAN ELECTRIC POWER COMPANY, INC.",Utilities,115.99,127.0,0.0949,0.1493,0.14829965,0.006745464335215834,54.0,1,Buy,-1.7348066298342524,1.0981308411214967,3.995771670190282,112.85,117.8,109.57,123.04,111.26,134.89,-0.027071299249935343,0.015604793516682536,-0.055349599103371006,0.06078110181912244,-0.04077937753254579,0.1629450814725406
2025-12-30,AES,THE AES ,Utilities,14.5,13.95,-0.0379,0.2347,0.20254285,0.15876714482885967,-25.0,1,Neutral,-6.916666666666712,-2.6226415094339663,-1.5882352941176465,13.67,14.62,13.11,15.03,11.53,16.37,-0.05724137931034479,0.008275862068965356,-0.0958620689655173,0.03655172413793095,-0.20482758620689656,0.12896551724137928
2025-12-30,AFL,AFLAC INC.,Financials,110.8,118.21,0.0669,0.134,0.13153617,0.018731197662209542,2.0,1,Neutral,-1.3293650793650793,1.2002743484224978,1.4059003051882004,107.45,113.32,103.51,119.55,100.97,124.62,-0.030234657039711177,0.022743682310469193,-0.06579422382671474,0.07897111913357402,-0.08871841155234661,0.12472924187725631
2025-12-30,AIG,"AMERICAN INTERNATIONAL GROUP, INC.",Financials,86.13,85.88,-0.0029,0.1846,0.25861161,-0.28618827283121595,-60.0,4,Sell,3.768817204301079,1.403053435114504,-2.3401759530791755,84.27,93.14,79.58,95.32,70.17,92.95,-0.02159526297457326,0.08138859862997805,-0.07604783466852427,0.10669917566469289,-0.18530128874956453,0.07918263090676891
2025-12-30,AIZ,"ASSURANT, INC.",Financials,242.13,242.65,0.0021,0.1781,0.1509507,0.17985540974636094,-85.0,1,Sell,1.8233009708737873,1.3933539412673905,-2.2385892116182537,236.98,251.52,229.19,260.16,198.97,261.41,-0.021269565935654433,0.038780820220542855,-0.053442365671333536,0.07446413083880565,-0.178251352579193,0.07962664684260523
2025-12-30,AJG,ARTHUR J. GALLAGHER & CO.,Financials,261.83,262.26,0.0016,0.2348,0.20617811,0.13882118717646597,-40.0,1,Sell,2.186567164179113,-1.9441157133464775,-1.368480725623581,255.13,276.48,232.26,277.04,213.55,297.11,-0.025589122713210788,0.055952335484856786,-0.1129358744223351,0.05809112783103565,-0.18439445441698799,0.13474391780926576
2025-12-30,AKAM,"AKAMAI TECHNOLOGIES, INC.",Information Technology,87.97,89.03,0.012,0.3913,0.21397249,0.8287397599569926,-10.0,1,Neutral,3.0181818181818403,1.7147016011644822,-1.7678571428571421,86.87,91.29,81.1,99.75,68.17,99.17,-0.012504262816869338,0.03774013868364223,-0.07809480504717525,0.13390928725701956,-0.22507673070364898,0.12731613049903379
2025-12-30,ALB,ALBEMARLE ,Materials,142.01,139.49,-0.0177,0.4789,0.41615022,0.1507863674804737,9.0,1,Neutral,,17.817142857142862,-2.144201807228915,142.01,157.33,140.26,173.19,85.06,168.57,0.0,0.1078797267798044,-0.01232307583972958,0.219562002675868,-0.4010280966129145,0.18702908245898175
2025-12-30,ALGN,"ALIGN TECHNOLOGY, INC.",Health Care,158.135,149.96,-0.0517,0.422,0.23352989,0.8070491961435857,-24.0,1,Neutral,1.0075829383886294,2.0037135278514646,-2.130688732051592,152.86,163.45,148.71,177.02,114.36,178.68,-0.033357574224554876,0.033610522654693664,-0.05960097385145591,0.11942327757928362,-0.27682043823315516,0.12992063743004412
2025-12-30,ALL,THE ALLSTATE ,Financials,209.1,224.29,0.0726,0.2105,0.1934785,0.08797618340022284,3.0,2,Neutral,1.2358156028368823,-1.1001717229536347,1.0731707317073176,203.46,216.07,189.88,226.57,184.91,235.06,-0.026972740315638344,0.03333333333333344,-0.09191774270683883,0.08354854136776657,-0.11568627450980395,0.12415112386417992
2025-12-30,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,161.13,173.64,0.0776,0.224,0.19316101,0.1596543215424273,36.0,1,Buy,1.0148367952522288,-1.0786026200873362,1.817582417582417,157.76,164.55,151.25,170.29,147.48,185.94,-0.020914789300564784,0.02122509774716086,-0.061316949047353075,0.05684850741637182,-0.08471420592068524,0.15397505120089372
2025-12-30,AMAT,"APPLIED MATERIALS, INC.",Information Technology,259.97,288.28,0.1089,0.3846,0.30814007,0.24813368154294246,28.0,1,Buy,1.0306010928961655,1.8458308338332305,-1.1559812353401104,250.82,269.4,243.3,290.74,200.83,311.13,-0.035196368811786116,0.036273416163403294,-0.06412278339808442,0.11835981074739377,-0.22748778705235218,0.19679193753125346
2025-12-30,AMCR,AMCOR PLC,Materials,8.39,8.46,0.0083,0.0002,0.15869746,-0.9987397403839986,6.0,3,Neutral,-1.4666666666666848,-1.5555555555555594,-1.1869158878504673,8.17,8.54,7.83,8.75,7.12,9.46,-0.026221692491060877,0.01787842669845041,-0.06674612634088206,0.042908224076281254,-0.15137067938021453,0.12753277711561384
2025-12-30,AMD,"ADVANCED MICRO DEVICES, INC.",Information Technology,215.34,250.21,0.1619,0.4962,0.36316112,0.3663356914418592,-16.0,1,Neutral,-1.5012755102040822,1.7625160462130935,1.9934557736964318,203.57,223.18,184.18,270.26,167.97,309.77,-0.05465775053403921,0.036407541562180734,-0.14470140243336116,0.25503854369833756,-0.21997770966843133,0.43851583542305184
2025-12-30,AME,"AMETEK, INC.",Industrials,207.03,209.38,0.0114,0.1931,0.16492026,0.17086887929960803,-27.0,1,Sell,2.9591194968553385,1.6872852233676943,-1.662576687116564,203.85,216.44,195.39,226.67,177.22,224.96,-0.015360092740182574,0.04545234990098046,-0.05622373569047967,0.09486547843307735,-0.14398879389460462,0.08660580592184708
2025-12-30,AMGN,AMGEN INC.,Health Care,328.69,354.64,0.0789,0.248,0.23311715,0.06384279320504738,26.0,1,Buy,1.4552780016116007,1.7308027923211164,1.1832303949092273,316.28,346.75,305.77,368.36,275.26,391.91,-0.03775594024764983,0.05494538927256687,-0.06973135781435402,0.12069122881742689,-0.1625543825489063,0.1923392862575679
2025-12-30,AMP,"AMERIPRISE FINANCIAL, INC.",Financials,494.47,492.4,-0.0042,0.2016,0.18922413,0.0654032337207735,-43.0,1,Sell,4.652631578947328,1.3560439560439552,-2.028180862250266,488.77,520.99,458.07,543.83,398.03,542.02,-0.01152749408457554,0.05363318300402442,-0.07361417275062199,0.09982405403765648,-0.19503711044148286,0.09616356907395796
2025-12-30,AMT,AMERICAN TOWER ,Real Estate,176.72,179.14,0.0137,0.1849,0.19611367,-0.05717944088242288,-64.0,4,Sell,-1.94428969359331,-2.3975265017667846,1.1074074074074072,169.74,180.31,163.15,182.38,155.12,200.64,-0.03949751018560432,0.02031462200090539,-0.07678813942960616,0.03202806699864191,-0.12222725215029417,0.13535536441828877
2025-12-30,AMZN,"AMAZON.COM, INC.",Consumer Discretionary,232.53,250.62,0.0778,0.3309,0.17020647,0.9441094101769458,40.0,1,Buy,-1.1184210526315783,1.3298808907301904,1.5298461538461539,226.58,237.85,213.22,258.21,200.03,282.25,-0.02558809615963531,0.022878768330967914,-0.08304304820883324,0.11043736292091344,-0.1397669117963274,0.21382187244656592
2025-12-30,ANET,"ARISTA NETWORKS, INC.",Information Technology,132.44,150.01,0.1327,0.4038,0.36981254,0.09190456332281216,-5.0,1,Neutral,1.1971066907775774,-1.096192384769539,1.953561452513966,126.91,139.06,116.03,147.41,103.8,188.39,-0.041754756871035914,0.049984898822108104,-0.12390516460283896,0.11303231652068857,-0.21624886741165816,0.4224554515252188
2025-12-30,AON,AON PLC,Financials,356.49,361.25,0.0134,0.2284,0.16022141,0.4255273374513431,-27.0,1,Sell,1.1745562130177527,-1.591206179441477,-1.5006238303181538,349.73,364.43,329.71,373.32,308.38,388.55,-0.018962663749333752,0.02227271452214641,-0.075121321776207,0.04721030042918439,-0.13495469718645692,0.08993239642065687
2025-12-30,AOS,A. O. SMITH ,Industrials,67.74,70.16,0.0357,0.2584,0.1467122,0.7612713871102748,-49.0,1,Sell,1.3474576271186554,-1.2041343669250624,-1.2720364741641337,66.56,69.33,63.08,71.61,59.37,74.32,-0.0174195453203424,0.02347209920283433,-0.06879244168881016,0.057130203720106465,-0.1235606731620903,0.09713610865072342
2025-12-30,APA,APA ,Energy,24.7,24.73,0.0012,0.401,0.37825777,0.06012362944983263,-1.0,1,Neutral,-7.249999999999933,-1.0512820512820518,-1.2038626609442058,22.96,24.94,22.24,27.04,19.09,29.36,-0.07044534412955461,0.009716599190283448,-0.09959514170040484,0.09473684210526323,-0.22712550607287452,0.18866396761133597
2025-12-30,APD,"AIR PRODUCTS AND CHEMICALS, INC.",Materials,248.82,260.32,0.0462,0.3003,0.40016459,-0.24955878779779084,3.0,4,Neutral,-1.5174672489082934,-3.02083333333333,-1.0336361404370238,234.92,257.98,221.27,257.94,206.72,289.55,-0.0558636765533318,0.03681376095169209,-0.11072261072261069,0.03665300217024359,-0.1691986174744795,0.1636926292098706
2025-12-30,APH,AMPHENOL ,Information Technology,136.2,157.47,0.1562,0.4248,0.34169878,0.2432002244784135,52.0,1,Buy,1.1983193277310988,1.1720331186752548,1.8556415929203562,130.25,143.33,125.33,148.94,118.12,169.75,-0.04368575624082227,0.05234948604992673,-0.07980910425844345,0.09353891336270204,-0.13274596182085163,0.2463289280469898
2025-12-30,APO,"APOLLO GLOBAL MANAGEMENT, INC.",Financials,146.06,147.24,0.0081,0.2513,0.24278472,0.03507337694069057,-43.0,1,Sell,5.981818181818164,2.384415584415586,-1.6672967863894144,144.41,155.93,138.36,164.42,110.78,167.22,-0.011296727372312798,0.06757496919074346,-0.0527180610707928,0.12570176639737074,-0.24154457072435986,0.14487197042311384
2025-12-30,APP,APPLOVIN CORP,Information Technology,693.71,986.98,0.4228,0.622,0.48829986,0.2738074510199533,5.0,1,Neutral,2.6401693320790227,1.4018090930730778,1.9285509462817814,672.45,749.84,609.69,811.49,484.47,1097.24,-0.030646812068443552,0.08091277334909397,-0.12111689322627606,0.16978276224935485,-0.30162459817502996,0.5816984042323161
2025-12-30,APTV,APTIV PLC,Consumer Discretionary,76.9,78.56,0.0216,0.3494,0.19673278,0.7760131280613225,31.0,1,Buy,-1.1355932203389885,-1.932795698924735,1.0641711229946516,74.89,78.67,69.71,80.62,63.81,90.83,-0.026137841352405822,0.023016905071521432,-0.09349804941482465,0.048374512353706045,-0.17022106631989598,0.1811443433029909
2025-12-30,ARE,"ALEXANDRIA REAL ESTATE EQUITIES, INC.",Real Estate,49.47,48.24,-0.0249,0.4786,0.45520151,0.051402487658707585,12.0,1,Neutral,-1.0246913580246864,-2.207243460764588,1.0626029654036242,47.81,51.09,38.5,54.44,37.33,62.37,-0.03355569031736394,0.032747119466343344,-0.22175055589246007,0.10046492823933706,-0.2454012532848191,0.26076409945421464
2025-12-30,ARES,ARES MANAGEMENT CORP,Financials,163.23,175.74,0.0766,0.3199,0.34806446,-0.08091736800706395,-0.0,4,Neutral,3.862068965517249,2.339950372208438,1.0322239830956161,158.88,180.03,151.14,191.52,125.37,202.31,-0.02664951295717699,0.102922256938063,-0.0740672670464988,0.17331372909391662,-0.2319426575997059,0.23941677387735116
2025-12-30,ASC,ARDMORE SHIPPING ,MR Discretion,10.51,11.98,0.1399,1.5626,0.19855834,6.869727355698078,44.0,1,Buy,1.228571428571429,1.1326530612244887,4.7113402061855645,10.16,10.94,9.53,11.62,9.54,15.08,-0.033301617507136005,0.04091341579448149,-0.09324452901998104,0.10561370123691716,-0.09229305423406287,0.4348239771646052
2025-12-30,ATO,ATMOS ENERGY ,Utilities,168.58,187.33,0.1112,0.1706,0.16884127,0.010416469859531485,0.0,2,Neutral,-1.169184290030222,-1.0156555772994154,5.749414519906305,164.71,171.89,158.2,178.8,164.31,193.13,-0.022956459841025012,0.01963459485110919,-0.06157314034879591,0.06062403606596267,-0.025329220548107823,0.14562818839719993
2025-12-30,AVB,"AVALONBAY COMMUNITIES, INC.",Real Estate,185.0,182.23,-0.015,0.2222,0.15472883,0.43606075222051377,-17.0,2,Neutral,-1.2965686274509745,-2.1354581673306785,-2.0590520590520582,179.71,189.08,168.92,192.53,158.5,197.87,-0.02859459459459457,0.02205405405405414,-0.08691891891891901,0.04070270270270271,-0.14324324324324322,0.06956756756756755
2025-12-30,AVGO,BROADCOM INC.,Information Technology,349.85,460.9,0.3174,0.3888,0.54019363,-0.28025808079225223,34.0,3,Buy,-1.7234042553191526,1.0879839115133219,3.0991672975018907,315.02,370.06,310.07,393.13,297.01,513.61,-0.09955695297984857,0.05776761469201075,-0.11370587394597698,0.12371016149778469,-0.1510361583535802,0.4680863227097327
2025-12-30,AVY,AVERY DENNISON ,Materials,183.16,180.2,-0.0162,0.2218,0.19549456,0.13455842454132738,-43.0,1,Sell,1.0370370370370385,2.049056603773586,-2.778,178.3,188.2,172.56,204.88,155.38,193.16,-0.026534177768071543,0.027516925092814892,-0.057872898012666485,0.11858484385236956,-0.15167067045206373,0.05459707359685528
2025-12-30,AWK,"AMERICAN WATER WORKS COMPANY, INC.",Utilities,131.13,135.96,0.0368,0.1521,0.15671314,-0.029436842373268712,-32.0,3,Sell,1.2401433691756336,-1.4161849710982655,1.094299788881071,128.34,134.59,116.43,141.51,116.92,146.68,-0.02127659574468077,0.026386029131396427,-0.11210249370853342,0.07915808739418884,-0.10836574391824905,0.11858461069168014
2025-12-30,AXON,"AXON ENTERPRISE, INC.",Industrials,572.11,653.9,0.143,0.3652,0.32409395,0.1268337468194023,-23.0,2,Neutral,3.8763608087091734,1.1417471156110197,2.3427449670035907,559.25,621.96,487.17,669.09,452.4,852.56,-0.022478194752757363,0.08713359319012093,-0.14846795196727902,0.1695128559193162,-0.20924297774903433,0.4902029330023945
2025-12-30,AXP,AMERICAN EXPRESS COMPANY,Financials,373.39,409.6,0.097,0.2617,0.20921014,0.25089539159048413,34.0,1,Buy,5.391666666666724,1.9433962264150981,1.1608732513777031,369.79,392.8,354.31,410.47,326.21,428.16,-0.009641393717024993,0.051983181124293676,-0.05109938670023295,0.09930635528535858,-0.1263558209914567,0.14668309274485125
2025-12-30,AZO,"AUTOZONE, INC.",Consumer Discretionary,3398.85,4041.77,0.1892,0.2347,0.30136166,-0.2212015290863476,0.0,4,Neutral,-1.4136872998932761,-1.3525341092281677,5.097797832164405,3186.91,3548.77,3054.86,3653.18,3194.96,4438.24,-0.06235638524795151,0.04410903688012113,-0.10120776144872523,0.07482825073186516,-0.05998793709637085,0.30580637568589375
2025-12-30,BA,THE BOEING COMPANY,Industrials,218.5,196.74,-0.0996,0.2872,0.39879939,-0.27983841700459966,-67.0,3,Sell,2.730263157894748,-1.1278423446184942,-3.1027686532144534,215.46,226.8,196.18,238.29,152.38,239.81,-0.013913043478260834,0.03798627002288324,-0.10215102974828372,0.09057208237986258,-0.30260869565217396,0.09752860411899311
2025-12-30,BAC,BANK OF AMERICA ,Financials,55.28,57.97,0.0487,0.2318,0.13839396,0.6749285879239237,-10.0,1,Neutral,3.352112676056328,1.6506024096385528,-1.084194977843428,54.57,57.66,52.79,59.39,47.94,62.05,-0.012843704775687415,0.04305354558610697,-0.04504341534008682,0.07434876989869754,-0.13277858176555724,0.12246743849493491
2025-12-30,BALL,BALL ,Materials,53.24,50.98,-0.0424,0.2759,0.22725945,0.21403092368656162,-9.0,1,Neutral,1.0873786407766954,-1.3719008264462837,-4.047457627118652,51.18,55.48,48.26,56.87,41.3,56.19,-0.03869271224643134,0.042073628850488154,-0.09353869271224646,0.06818181818181812,-0.224267468069121,0.05540946656649126
2025-12-30,BAX,BAXTER INTERNATIONAL INC.,Health Care,19.3,17.81,-0.0772,0.3789,0.23683178,0.5998697472104464,-20.0,1,Neutral,1.3620689655172356,-1.5155279503105603,-2.483870967741937,18.72,20.09,16.86,20.91,14.68,21.16,-0.030051813471502653,0.040932642487046644,-0.12642487046632134,0.08341968911917097,-0.23937823834196892,0.09637305699481868
2025-12-30,BBY,"BEST BUY CO., INC.",Consumer Discretionary,67.83,75.37,0.1112,0.2645,0.20767031,0.27365341728434855,27.0,1,Buy,-1.005319148936173,1.3240418118466926,3.6131907308377893,65.94,69.71,62.09,75.43,62.22,88.1,-0.02786377708978327,0.0277163496977737,-0.0846233230134158,0.11204481792717091,-0.08270676691729317,0.29883532360312537
2025-12-30,BDX,"BECTON, DICKINSON AND COMPANY",Health Care,195.64,195.43,-0.0011,0.2332,0.2299105,0.014307741490710457,-20.0,1,Neutral,1.2590051457976026,-1.0171779141104278,-1.7815892314372546,189.81,202.98,179.06,211.94,154.61,218.67,-0.02979963197710067,0.03751789000204453,-0.08474749539971371,0.08331629523614814,-0.2097219382539357,0.11771621345328165
2025-12-30,BEN,"FRANKLIN RESOURCES, INC.",Financials,23.86,23.26,-0.0251,0.1878,0.1887479,-0.005022042629348467,-73.0,3,Sell,6.444444444444455,1.8203124999999998,-2.05,23.68,25.02,22.58,26.19,19.35,26.06,-0.007544006705783701,0.04861693210393958,-0.05364626990779553,0.09765297569153408,-0.189019279128248,0.09220452640402343
2025-12-30,BF.B,BROWN-FORMAN ,Consumer Staples,26.33,27.87,0.0585,0.303,0.33711105,-0.10118638947017611,11.0,4,Neutral,-2.7826086956521663,1.481632653061226,1.67919799498747,24.41,27.02,23.88,29.96,22.34,33.03,-0.07292062286365353,0.026205848841625468,-0.09304975313330799,0.13786555260159528,-0.15153816938853015,0.25446259020129136
2025-12-30,BG,BUNGE LIMITED,Consumer Staples,89.68,94.13,0.0496,0.3221,0.1418546,1.2706348613298406,-21.0,1,Neutral,-3.41666666666669,1.3893695920889975,1.8349802371541486,86.4,90.64,81.59,100.92,79.56,108.25,-0.03657448706512045,0.01070472792149868,-0.0902096342551294,0.12533452274754686,-0.11284567350579844,0.20706958073148973
2025-12-30,BIIB,BIOGEN INC.,Health Care,176.4,176.45,0.0003,0.3248,0.23025974,0.41058093785739525,17.0,1,Neutral,-1.3984962406015051,1.778821520068315,-1.5107669059312434,168.96,181.72,164.69,197.23,136.41,202.87,-0.042176870748299344,0.03015873015873005,-0.06638321995464858,0.1180839002267573,-0.22670068027210888,0.15005668934240357
2025-12-30,BK,THE BANK OF NEW YORK MELLON ,Financials,116.87,128.64,0.1007,0.1977,0.1563004,0.2648720028867486,26.0,1,Buy,2.2057613168724215,1.4503424657534236,1.1896080218778473,114.44,122.23,111.03,125.34,105.9,129.92,-0.020792333361855153,0.045862924617095846,-0.04997005219474637,0.07247368871395565,-0.09386497818088468,0.11166253101736956
2025-12-30,BKNG,BOOKING HOLDINGS INC.,Consumer Discretionary,5427.15,5465.6,0.0071,0.2404,0.25265867,-0.048518699160412626,-70.0,3,Sell,2.6945266272189374,1.0925911236267034,-1.9254363960348058,5346.03,5645.73,4922.89,5978.1,4314.19,6005.18,-0.014947071667449796,0.04027528260689306,-0.09291432888348383,0.10151737099582658,-0.20507264402126346,0.10650709856923068
2025-12-30,BKR,BAKER HUGHES COMPANY,Energy,46.09,52.06,0.1295,0.2469,0.2628501,-0.06068135412541209,8.0,3,Neutral,-4.883333333333391,-1.6206896551724155,2.5063291139240484,43.16,46.69,41.39,48.99,41.35,57.97,-0.06357127359514003,0.013018008244738422,-0.10197439791711871,0.06292037318290289,-0.10284226513343464,0.2577565632458232
2025-12-30,BLDR,"BUILDERS FIRSTSOURCE, INC.",Industrials,103.19,109.5,0.0611,0.3996,0.29359902,0.36103996532413496,26.0,1,Buy,-2.032407407407411,-1.5335085413929044,1.3164310092637743,98.8,105.35,91.52,110.8,82.68,130.19,-0.04254288206221535,0.020932260877992048,-0.11309235391026262,0.07374745614885159,-0.1987595697257485,0.2616532609749007
2025-12-30,BLK,"BLACKROCK, INC.",Financials,1083.31,1128.32,0.0415,0.2321,0.2032572,0.141902968258935,-41.0,1,Sell,2.0453674121405925,-1.1500658761528308,-1.1357329739158002,1067.66,1115.32,996.02,1159.21,940.06,1209.44,-0.014446465000784503,0.02954832873323432,-0.08057712012258722,0.07006304751179271,-0.13223361733945038,0.11643020003507787
2025-12-30,BMY,BRISTOL-MYERS SQUIBB COMPANY,Health Care,54.21,53.21,-0.0184,0.2689,0.28809057,-0.06661297521817533,-77.0,3,Sell,3.4193548387096873,2.7357512953367884,-2.458174904942967,53.59,56.33,52.28,59.49,41.28,59.47,-0.011437004242759619,0.03910717579782319,-0.03560228740084859,0.09739900387382394,-0.23851687880464856,0.0970300682530898
2025-12-30,BR,"BROADRIDGE FINANCIAL SOLUTIONS, INC.",Industrials,225.24,240.51,0.0678,0.1862,0.14417228,0.2915104068549099,3.0,2,Neutral,2.5404530744336524,1.188271604938269,1.513174404015057,222.15,233.09,212.28,240.64,209.3,249.36,-0.013718700053276467,0.03485171372757945,-0.0575386254661695,0.06837151482862724,-0.07076895755638424,0.10708577517314866
2025-12-30,BRK.B,"BERKSHIRE HATHAWAY INC.,",Financials,503.71,543.48,0.079,0.1307,0.14310869,-0.08670815168526802,-22.0,4,Neutral,-1.6236012207527981,-1.312792180195493,1.463854098000441,487.75,513.54,472.82,527.24,458.2,570.33,-0.03168489805642127,0.019515197236505077,-0.061324968732008434,0.04671338667090197,-0.09034960592404362,0.13225864088463624
2025-12-30,BRO,"BROWN & BROWN, INC.",Financials,80.22,84.87,0.058,0.211,0.19558981,0.07878830701865303,-21.0,1,Neutral,1.8378378378378466,-1.4740406320541741,1.1418376449598577,78.37,83.62,73.69,84.65,69.01,93.02,-0.02306158065320363,0.042383445524806884,-0.08140114684617306,0.055223136374968895,-0.13974071303914226,0.15956120668162543
2025-12-30,BSX,BOSTON SCIENTIFIC ,Health Care,96.01,107.56,0.1203,0.1769,0.19343088,-0.08546143201126932,14.0,3,Neutral,-1.0899280575539567,1.0197044334975354,2.434988179669028,92.98,98.79,89.92,102.22,87.55,116.61,-0.031559212582022766,0.02895531715446298,-0.06343089261535262,0.06468076242058118,-0.08811582126861794,0.21456098323091344
2025-12-30,BTC=F,BITCOIN FUTURES,Futures,88765.0,103361.48,0.1644,0.0,0.41353093,,-37.0,,,-1.958015779433054,-3.369373980259688,2.2653827680891303,84680.07,90851.26,77902.61,91988.86,73316.22,123762.4,-0.04601960232073443,0.023503182560693947,-0.12237244409395598,0.03631904466850666,-0.17404134512476765,0.3942702641807019
2025-12-30,BTI,BRITISH AMERICAN TOBACCO P.L.C.,MR Discretion,56.55,63.98,0.1314,0.1893,0.16544412,0.14419297585190693,79.0,1,Buy,1.8352941176470738,2.0495495495495524,2.032818532818533,55.7,58.11,54.33,61.1,51.37,67.08,-0.015030946065428763,0.02758620689655178,-0.039257294429708156,0.08045977011494254,-0.09160035366931918,0.18620689655172407
